Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
B_no_ratio,0.9184808901790035,0.7945945945945946,0.8483309143686503,0.7121683589911563,0.7735849056603774,0.9230769230769231,Random Forest,6,2,0.825,0.9250643274853803
B_no_ratio,0.816400580551524,0.6810810810810811,0.717948717948718,0.5931641134593164,0.6666666666666666,0.7692307692307693,Extra Trees,6,2,0.8849999999999999,0.8808771929824563
B_no_ratio,0.9433962264150946,0.918918918918919,0.8563134978229319,0.8398268398268398,0.9433962264150944,0.7692307692307693,XGBoost (regularized),6,2,0.37999999999999995,0.930828947368421
B_no_ratio,0.8996129656507015,0.8,0.787131107885825,0.6966003279996453,0.8050314465408805,0.7692307692307693,Logistic Regression,7,2,0.59,0.8971593567251462
B_no_ratio,0.8638122883405902,0.8756756756756757,0.7828979196903725,0.7615043999775797,0.9119496855345912,0.6538461538461539,SVM,7,2,0.7799999999999999,0.9205
B_no_ratio,0.927431059506531,0.8216216216216217,0.8479680696661829,0.734438209578494,0.8113207547169812,0.8846153846153846,Random Forest,7,2,0.7499999999999999,0.9252134502923977
B_no_ratio,0.8558297048863087,0.6486486486486487,0.7151669085631349,0.5726875377562987,0.6226415094339622,0.8076923076923077,Extra Trees,7,2,0.7999999999999999,0.8645380116959064
B_no_ratio,0.9303338171262701,0.8648648648648649,0.8409530720851476,0.7721787104083543,0.8742138364779874,0.8076923076923077,XGBoost (regularized),7,2,0.705,0.9347719298245615
B_no_ratio,0.8857861635220126,0.6684782608695652,0.7576100628930817,0.5935542277747601,0.6352201257861635,0.88,Logistic Regression,8,2,0.695,0.8991637426900585
B_no_ratio,0.920503144654088,0.8586956521739131,0.8171069182389937,0.7541118421052632,0.8742138364779874,0.76,SVM,8,2,0.7449999999999999,0.920612573099415
B_no_ratio,0.899119496855346,0.7554347826086957,0.8079245283018868,0.6665458499456325,0.7358490566037735,0.88,Random Forest,8,2,0.735,0.9160087719298244
B_no_ratio,0.8714465408805031,0.8152173913043478,0.7919496855345912,0.7064564564564564,0.8238993710691824,0.76,Extra Trees,8,2,0.7549999999999999,0.8393318713450293
B_no_ratio,0.8875471698113208,0.6630434782608695,0.7881761006289307,0.5980267794221282,0.6163522012578616,0.96,XGBoost (regularized),8,2,0.8599999999999999,0.9370994152046783
B_no_ratio,0.8920754716981133,0.8315217391304348,0.8182389937106919,0.7295015886565183,0.8364779874213837,0.8,Logistic Regression,9,2,0.41999999999999993,0.8913026315789473
B_no_ratio,0.8968553459119497,0.8913043478260869,0.7348427672955975,0.7515527950310559,0.949685534591195,0.52,SVM,9,2,0.63,0.8972149122807018
B_no_ratio,0.918993710691824,0.9239130434782609,0.9054088050314466,0.8567296996662959,0.9308176100628931,0.88,Random Forest,9,2,0.6399999999999999,0.9156388888888888
B_no_ratio,0.8830188679245283,0.8097826086956522,0.8056603773584906,0.7069397042093288,0.8113207547169812,0.8,Extra Trees,9,2,0.6549999999999999,0.8461593567251462
B_no_ratio,0.9262893081761008,0.8858695652173914,0.7822641509433963,0.7685534591194969,0.9245283018867925,0.64,XGBoost (regularized),9,2,0.32999999999999996,0.9290190058479532
B_no_ratio,0.9150438169425511,0.8369565217391305,0.7925998052580331,0.7294117647058824,0.8544303797468354,0.7307692307692307,Logistic Regression,10,2,0.43999999999999995,0.873687134502924
B_no_ratio,0.9167478091528724,0.8206521739130435,0.799172346640701,0.7180403993498955,0.8291139240506329,0.7692307692307693,SVM,10,2,0.8599999999999999,0.9074751461988304
B_no_ratio,0.9118792599805258,0.8043478260869565,0.8378773125608568,0.7175507419409859,0.7911392405063291,0.8846153846153846,Random Forest,10,2,0.72,0.9117134502923976
B_no_ratio,0.8135345666991235,0.7554347826086957,0.7290652385589094,0.6438250096786682,0.7658227848101266,0.6923076923076923,Extra Trees,10,2,0.815,0.862076023391813
B_no_ratio,0.9065238558909444,0.8260869565217391,0.8184031158714703,0.7293620150763007,0.8291139240506329,0.8076923076923077,XGBoost (regularized),10,2,0.71,0.930671052631579
B_no_ratio,0.9158200290275762,0.7189189189189189,0.8203918722786647,0.6480831138425519,0.6792452830188679,0.9615384615384616,Logistic Regression,11,3,0.7949999999999999,0.8816067251461988
B_no_ratio,0.9165457184325109,0.772972972972973,0.8035800677310112,0.6818702915165411,0.7610062893081762,0.8461538461538461,SVM,11,3,0.9199999999999999,0.9098523391812865
B_no_ratio,0.9267053701015965,0.8486486486486486,0.8636913401064344,0.7635135135135135,0.8427672955974843,0.8846153846153846,Random Forest,11,3,0.6599999999999999,0.916235380116959
B_no_ratio,0.8592162554426706,0.8432432432432433,0.7318577648766328,0.7076134939233746,0.8867924528301887,0.5769230769230769,Extra Trees,11,3,0.59,0.8565701754385964
B_no_ratio,0.9228350266086115,0.7945945945945946,0.8483309143686503,0.7121683589911563,0.7735849056603774,0.9230769230769231,XGBoost (regularized),11,3,0.7799999999999999,0.9264210526315791
B_no_ratio,0.8780841799709724,0.8108108108108109,0.8095065312046444,0.7130003102699348,0.8113207547169812,0.8076923076923077,Logistic Regression,12,3,0.605,0.8969254385964911
B_no_ratio,0.8751814223512336,0.8864864864864865,0.8052733430091921,0.7822431478056162,0.9182389937106918,0.6923076923076923,SVM,12,3,0.6549999999999999,0.9286842105263158
B_no_ratio,0.8746976294146105,0.8216216216216217,0.7514513788098693,0.6992758977390277,0.8490566037735849,0.6538461538461539,Random Forest,12,3,0.7549999999999999,0.9147777777777778
B_no_ratio,0.7912433478471215,0.572972972972973,0.7194000967585874,0.5264249376235378,0.5157232704402516,0.9230769230769231,Extra Trees,12,3,0.8849999999999999,0.8666739766081871
B_no_ratio,0.9046927914852444,0.8216216216216217,0.7997097242380262,0.7184170471841704,0.8301886792452831,0.7692307692307693,XGBoost (regularized),12,3,0.6849999999999999,0.9319985380116957
B_no_ratio,0.9147169811320756,0.8641304347826086,0.8033962264150943,0.7543653548352646,0.8867924528301887,0.72,Logistic Regression,13,3,0.48999999999999994,0.886845029239766
B_no_ratio,0.9265408805031446,0.7934782608695652,0.8467924528301887,0.7069081153588196,0.7735849056603774,0.92,SVM,13,3,0.8749999999999999,0.8958391812865496
B_no_ratio,0.9116981132075471,0.7717391304347826,0.8342138364779874,0.6863636363636363,0.7484276729559748,0.92,Random Forest,13,3,0.73,0.9074707602339182
B_no_ratio,0.878993710691824,0.8206521739130435,0.8119496855345912,0.7180403993498955,0.8238993710691824,0.8,Extra Trees,13,3,0.7,0.8479795321637427
B_no_ratio,0.9345911949685535,0.7880434782608695,0.8605031446540881,0.7064670511719229,0.7610062893081762,0.96,XGBoost (regularized),13,3,0.7699999999999999,0.9175672514619884
B_no_ratio,0.9318238993710691,0.7445652173913043,0.8184905660377358,0.6618572825024438,0.7169811320754716,0.92,Logistic Regression,14,3,0.575,0.8797119883040935
B_no_ratio,0.9514465408805032,0.7336956521739131,0.8459119496855345,0.6614471856107544,0.6918238993710691,1.0,SVM,14,3,0.9099999999999999,0.8931491228070175
B_no_ratio,0.9577358490566038,0.7336956521739131,0.8459119496855345,0.6614471856107544,0.6918238993710691,1.0,Random Forest,14,3,0.8099999999999999,0.9052719298245613
B_no_ratio,0.8998742138364779,0.7336956521739131,0.8122012578616352,0.652361673414305,0.7044025157232704,0.92,Extra Trees,14,3,0.5249999999999999,0.8345614035087718
B_no_ratio,0.9615094339622642,0.717391304347826,0.8364779874213837,0.6473536783134306,0.6729559748427673,1.0,XGBoost (regularized),14,3,0.7999999999999999,0.9178771929824562
B_no_ratio,0.8722005842259007,0.8695652173913043,0.7955209347614411,0.761038961038961,0.8987341772151899,0.6923076923076923,Logistic Regression,15,3,0.4549999999999999,0.8691432748538013
B_no_ratio,0.8564995131450827,0.8315217391304348,0.7091041869522883,0.6871263232954857,0.879746835443038,0.5384615384615384,SVM,15,3,0.8099999999999999,0.8769590643274855
