Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
C_no_spx,0.8057571359458152,0.8162162162162162,0.6517900338655056,0.6422884440400364,0.8805031446540881,0.4230769230769231,Random Forest,16,4,0.48999999999999994,0.7986301169590643
C_no_spx,0.7810836961780359,0.8,0.6584421867440735,0.6368507613135975,0.8553459119496856,0.46153846153846156,Extra Trees,16,4,0.4149999999999999,0.7853347953216374
C_no_spx,0.8033381712626997,0.8162162162162162,0.7322206095791002,0.6865031897926634,0.8490566037735849,0.6153846153846154,XGBoost (regularized),16,4,0.48499999999999993,0.8145292397660817
C_no_spx,0.8144654088050314,0.8054054054054054,0.6937590711175616,0.6599264705882353,0.8490566037735849,0.5384615384615384,Logistic Regression,17,4,0.4149999999999999,0.8078640350877192
C_no_spx,0.8297048863086598,0.8324324324324325,0.6933962264150944,0.6785494086654336,0.8867924528301887,0.5,SVM,17,4,0.74,0.8157178362573101
C_no_spx,0.8001935171746493,0.7297297297297297,0.7140783744557329,0.6212741565673109,0.7358490566037735,0.6923076923076923,Random Forest,17,4,0.6,0.8317061403508772
C_no_spx,0.7373004354136429,0.6432432432432432,0.6155055636187712,0.5358120437956204,0.6540880503144654,0.5769230769230769,Extra Trees,17,4,0.7499999999999999,0.8271637426900587
C_no_spx,0.8212385099177552,0.8216216216216217,0.7192791485244315,0.6843493097564759,0.8616352201257862,0.5769230769230769,XGBoost (regularized),17,4,0.39499999999999996,0.8279912280701754
C_no_spx,0.8332075471698114,0.7282608695652174,0.7079245283018868,0.6143527833668678,0.7358490566037735,0.68,Logistic Regression,18,4,0.4749999999999999,0.8057017543859649
C_no_spx,0.8437735849056605,0.7445652173913043,0.7679245283018867,0.6462551642328302,0.7358490566037735,0.8,SVM,18,4,0.84,0.814124269005848
C_no_spx,0.8435220125786164,0.6358695652173914,0.7050314465408805,0.5585633974290114,0.610062893081761,0.8,Random Forest,18,4,0.845,0.8129546783625731
C_no_spx,0.8384905660377359,0.5054347826086957,0.680125786163522,0.4709135147091351,0.44025157232704404,0.92,Extra Trees,18,4,0.715,0.7865672514619882
C_no_spx,0.8417610062893083,0.6793478260869565,0.730188679245283,0.5923547745109083,0.660377358490566,0.8,XGBoost (regularized),18,4,0.6649999999999999,0.832517543859649
C_no_spx,0.8281761006289308,0.8206521739130435,0.7782389937106918,0.705685618729097,0.8364779874213837,0.72,Logistic Regression,19,4,0.3449999999999999,0.818248538011696
C_no_spx,0.8171069182389937,0.8260869565217391,0.7645283018867925,0.7045956251254264,0.8490566037735849,0.68,SVM,19,4,0.7449999999999999,0.8212222222222222
C_no_spx,0.8060377358490566,0.7554347826086957,0.7573584905660378,0.6499682942295497,0.7547169811320755,0.76,Random Forest,19,4,0.5549999999999999,0.8206374269005849
C_no_spx,0.8083018867924527,0.6739130434782609,0.7270440251572328,0.5880597014925373,0.6540880503144654,0.8,Extra Trees,19,4,0.4649999999999999,0.7886038011695906
C_no_spx,0.8525786163522013,0.657608695652174,0.7344654088050314,0.5802281368821293,0.6289308176100629,0.84,XGBoost (regularized),19,4,0.715,0.8252090643274854
C_no_spx,0.8476144109055501,0.8206521739130435,0.7349074975657255,0.6916984006092917,0.8544303797468354,0.6153846153846154,Logistic Regression,20,4,0.4599999999999999,0.8148026315789474
C_no_spx,0.8437195715676729,0.842391304347826,0.7796981499513145,0.729068291444529,0.8670886075949367,0.6923076923076923,SVM,20,4,0.815,0.8321184210526317
C_no_spx,0.8607594936708861,0.8586956521739131,0.7731256085686465,0.7411255411255411,0.8924050632911392,0.6538461538461539,Random Forest,20,4,0.63,0.8143245614035088
C_no_spx,0.8541869522882182,0.717391304347826,0.7390457643622201,0.6231884057971014,0.7088607594936709,0.7692307692307693,Extra Trees,20,4,0.625,0.7825219298245615
C_no_spx,0.8369036027263875,0.8369565217391305,0.7604673807205453,0.716282894736842,0.8670886075949367,0.6538461538461539,XGBoost (regularized),20,4,0.4799999999999999,0.8214751461988306
C_no_spx,0.8422835026608612,0.827027027027027,0.7224238026124818,0.6899874319229158,0.8679245283018868,0.5769230769230769,Logistic Regression,21,5,0.38999999999999996,0.796372807017544
C_no_spx,0.8693759071117563,0.7945945945945946,0.8000725689404935,0.6969827586206896,0.7924528301886793,0.8076923076923077,SVM,21,5,0.82,0.8211783625730993
C_no_spx,0.8659893565553943,0.8108108108108109,0.8255926463473633,0.7183435556135542,0.8050314465408805,0.8461538461538461,Random Forest,21,5,0.6599999999999999,0.8075964912280702
C_no_spx,0.8139816158684083,0.7675675675675676,0.7360909530720852,0.6539649397537952,0.779874213836478,0.6923076923076923,Extra Trees,21,5,0.595,0.7979649122807018
C_no_spx,0.8730043541364296,0.7945945945945946,0.8322447992259313,0.7073759573759574,0.779874213836478,0.8846153846153846,XGBoost (regularized),21,5,0.5149999999999999,0.8124780701754386
C_no_spx,0.7735849056603773,0.7675675675675676,0.7039187227866474,0.6404519774011299,0.7924528301886793,0.6153846153846154,Logistic Regression,22,5,0.4499999999999999,0.8323026315789475
C_no_spx,0.7805999032414127,0.7243243243243244,0.6787614900822447,0.6039209101213215,0.7421383647798742,0.6153846153846154,SVM,22,5,0.8599999999999999,0.8426330409356726
C_no_spx,0.7583454281567489,0.6648648648648648,0.692428640541848,0.5751851851851852,0.6540880503144654,0.7307692307692307,Random Forest,22,5,0.8749999999999999,0.8416615497076023
C_no_spx,0.7493952588292211,0.8378378378378378,0.6482825350749879,0.653125,0.9119496855345912,0.38461538461538464,Extra Trees,22,5,0.5549999999999999,0.8244298245614035
C_no_spx,0.8035800677310111,0.6,0.6707789066279632,0.5309073464912281,0.5723270440251572,0.7692307692307693,XGBoost (regularized),22,5,0.69,0.8285
C_no_spx,0.7350943396226415,0.8043478260869565,0.6845283018867925,0.650853889943074,0.8490566037735849,0.52,Logistic Regression,23,5,0.4099999999999999,0.8137587719298246
C_no_spx,0.7423899371069183,0.842391304347826,0.7065408805031447,0.6900377577693871,0.8930817610062893,0.52,SVM,23,5,0.7849999999999999,0.8219137426900586
C_no_spx,0.7466666666666667,0.7228260869565217,0.7047798742138365,0.6098939929328622,0.7295597484276729,0.68,Random Forest,23,5,0.7649999999999999,0.8196769005847953
