Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9690566037735849,0.907608695652174,0.929685534591195,0.8411779639502412,0.89937106918239,0.96,XGBoost (regularized),3,1,0.4649999999999999,0.9468201754385964
A_full,0.9167295597484277,0.8532608695652174,0.8308176100628931,0.7536569643476967,0.8616352201257862,0.8,Logistic Regression,4,1,0.5049999999999999,0.9175467836257309
A_full,0.9366037735849055,0.7771739130434783,0.8542138364779874,0.6961862188393539,0.7484276729559748,0.96,SVM,4,1,0.9049999999999999,0.9296944444444444
A_full,0.9577358490566038,0.8641304347826086,0.9213836477987422,0.7906712172923777,0.8427672955974843,1.0,Random Forest,4,1,0.82,0.9587865497076024
A_full,0.8996226415094339,0.7934782608695652,0.8467924528301887,0.7069081153588196,0.7735849056603774,0.92,Extra Trees,4,1,0.7749999999999999,0.9100233918128655
A_full,0.949685534591195,0.8586956521739131,0.9013836477987421,0.7801066372494945,0.8427672955974843,0.96,XGBoost (regularized),4,1,0.43499999999999994,0.9642134502923977
A_full,0.9333008763388511,0.8586956521739131,0.8855890944498539,0.7801066372494945,0.8481012658227848,0.9230769230769231,Logistic Regression,5,1,0.57,0.9148815789473683
A_full,0.926728334956183,0.8586956521739131,0.8373904576436222,0.7654901960784314,0.8670886075949367,0.8076923076923077,SVM,5,1,0.84,0.9305102339181287
A_full,0.9576436222005842,0.8586956521739131,0.901655306718598,0.7844268204758471,0.8417721518987342,0.9615384615384616,Random Forest,5,1,0.6449999999999999,0.9557909356725147
A_full,0.9513145082765336,0.8641304347826086,0.8887536514118792,0.786394241931739,0.8544303797468354,0.9230769230769231,Extra Trees,5,1,0.6849999999999999,0.9069707602339182
A_full,0.9558179162609541,0.8586956521739131,0.9177215189873418,0.7885057471264367,0.8354430379746836,1.0,XGBoost (regularized),5,1,0.58,0.9663523391812866
A_full,0.9310595065312046,0.8864864864864865,0.83744557329463,0.7938882699347445,0.9056603773584906,0.7692307692307693,Logistic Regression,6,2,0.42499999999999993,0.9357134502923978
A_full,0.9373488147073052,0.9081081081081082,0.7856797290759555,0.8000508614660817,0.9559748427672956,0.6153846153846154,SVM,6,2,0.6749999999999999,0.942125730994152
A_full,0.9656507014997582,0.9135135135135135,0.9175133043057572,0.8488562091503268,0.9119496855345912,0.9230769230769231,Random Forest,6,2,0.7549999999999999,0.9642923976608186
A_full,0.8892114175133042,0.8324324324324325,0.7738268021286889,0.7175016009063593,0.8553459119496856,0.6923076923076923,Extra Trees,6,2,0.695,0.9167149122807018
A_full,0.9513788098693758,0.9027027027027027,0.9273101112723754,0.8378457343202181,0.8930817610062893,0.9615384615384616,XGBoost (regularized),6,2,0.83,0.9624210526315788
A_full,0.921383647798742,0.8702702702702703,0.8440977261731979,0.7787081339712918,0.8805031446540881,0.8076923076923077,Logistic Regression,7,2,0.5349999999999999,0.92871783625731
A_full,0.9138848572810837,0.8702702702702703,0.8440977261731979,0.7787081339712918,0.8805031446540881,0.8076923076923077,SVM,7,2,0.8649999999999999,0.9460453216374269
